,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Remod
731,732,80,RL,73.0,9590.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,SLvl,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,Gd,TA,PConc,Ex,TA,Av,GLQ,786.0,Unf,0.0,82.0,868.0,GasA,Ex,Y,SBrkr,1146.0,0.0,0.0,1146.0,1,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2003.0,Fin,2,438.0,TA,TA,Y,160.0,22.0,0.0,0.0,0.0,0.0,None,None,None,0.0,5,2007,WD,Normal,187500.0,1
732,733,60,RL,75.0,11404.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,Av,ALQ,252.0,Unf,0.0,901.0,1153.0,GasA,Ex,Y,SBrkr,1153.0,878.0,0.0,2031.0,0,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1998.0,Fin,2,541.0,TA,TA,Y,192.0,84.0,0.0,0.0,0.0,0.0,None,None,None,0.0,7,2008,WD,Normal,222500.0,0
733,734,20,RL,80.0,10000.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1961,1983,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,594.0,Unf,0.0,270.0,864.0,GasA,Ex,Y,SBrkr,1144.0,0.0,0.0,1144.0,1,0,1,0,3,1,TA,6,Typ,1,TA,Attchd,1961.0,RFn,1,264.0,TA,TA,Y,165.0,0.0,0.0,0.0,0.0,0.0,None,GdWo,Shed,400.0,3,2009,WD,Normal,131400.0,0
734,735,20,RL,69.0,8978.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,948.0,948.0,GasA,TA,Y,SBrkr,948.0,0.0,0.0,948.0,0,0,1,0,3,1,TA,6,Typ,0,None,Attchd,1968.0,Unf,1,300.0,TA,TA,Y,147.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,5,2007,WD,Family,108000.0,1
735,736,75,RM,60.0,10800.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,7,1914,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,390.0,Unf,0.0,490.0,880.0,GasW,Fa,N,SBrkr,880.0,888.0,0.0,1768.0,0,0,1,1,2,1,TA,6,Typ,2,TA,Detchd,1914.0,Unf,2,320.0,TA,TA,N,0.0,341.0,0.0,0.0,0.0,0.0,None,None,None,0.0,10,2006,WD,Normal,163000.0,0
736,737,90,RL,60.0,8544.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,Stucco,Stone,None,0.0,TA,TA,CBlock,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,Gd,N,FuseF,1040.0,0.0,0.0,1040.0,0,0,2,0,2,2,TA,6,Typ,0,None,Detchd,1949.0,Unf,2,400.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,7,2006,WD,Normal,93500.0,1
737,738,60,RL,72.0,10463.0,Pave,None,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,893.0,893.0,GasA,Ex,Y,SBrkr,901.0,900.0,0.0,1801.0,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2005.0,Fin,3,800.0,TA,TA,Y,0.0,116.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6,2006,WD,Normal,239900.0,1
738,739,90,RL,60.0,10800.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,1200.0,Unf,0.0,0.0,1200.0,GasA,TA,Y,SBrkr,1200.0,0.0,0.0,1200.0,3,0,3,0,3,1,TA,5,Typ,0,None,None,nan,None,0,0.0,None,None,Y,120.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,3,2009,WD,Alloca,179000.0,0
739,740,60,RL,65.0,9313.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,864.0,864.0,GasA,Ex,Y,SBrkr,864.0,864.0,0.0,1728.0,0,0,2,1,3,1,Gd,7,Typ,0,None,Attchd,2004.0,RFn,2,572.0,TA,TA,Y,187.0,56.0,0.0,0.0,0.0,0.0,None,None,None,0.0,4,2009,WD,Normal,190000.0,1
740,741,70,RM,60.0,9600.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,2002,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,Gd,BrkTil,Fa,Fa,No,Unf,0.0,Unf,0.0,264.0,264.0,GasA,Ex,Y,SBrkr,768.0,664.0,0.0,1432.0,0,0,2,0,2,1,TA,7,Typ,0,None,Detchd,1910.0,Unf,2,360.0,TA,Gd,Y,270.0,0.0,112.0,0.0,0.0,0.0,None,GdPrv,None,0.0,5,2007,WD,Abnorml,132000.0,0
741,742,20,RL,65.0,6768.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,6,8,1961,1996,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,Mn,GLQ,832.0,Unf,0.0,80.0,912.0,GasA,Gd,Y,SBrkr,912.0,0.0,0.0,912.0,1,1,1,0,3,1,Gd,5,Typ,0,None,Detchd,1962.0,Unf,1,288.0,TA,TA,Y,168.0,0.0,0.0,0.0,0.0,0.0,None,GdPrv,None,0.0,5,2008,WD,Normal,142000.0,0
742,743,20,RL,65.0,8450.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1349.0,1349.0,GasA,Ex,Y,SBrkr,1349.0,0.0,0.0,1349.0,0,0,2,0,3,1,TA,6,Typ,0,None,Attchd,2000.0,Unf,2,539.0,TA,TA,Y,120.0,55.0,0.0,0.0,0.0,0.0,None,GdPrv,None,0.0,12,2007,WD,Normal,179000.0,0
743,744,80,RL,70.0,12886.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1963,1999,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,444.0,Unf,0.0,76.0,520.0,GasA,Ex,Y,SBrkr,1464.0,0.0,0.0,1464.0,0,1,2,0,3,1,TA,6,Min2,1,TA,Attchd,1997.0,RFn,2,480.0,TA,TA,Y,302.0,0.0,0.0,0.0,100.0,0.0,None,None,None,0.0,10,2009,WD,Normal,175000.0,0
744,745,120,RL,41.0,5395.0,Pave,None,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,733.0,Unf,0.0,604.0,1337.0,GasA,Gd,Y,SBrkr,1337.0,0.0,0.0,1337.0,1,0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1993.0,RFn,2,462.0,TA,TA,Y,96.0,0.0,70.0,168.0,0.0,0.0,None,None,None,0.0,10,2008,WD,Normal,180000.0,1
745,746,60,RL,69.0,8963.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,8,9,1976,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,289.0,Ex,Gd,CBlock,TA,Gd,No,GLQ,575.0,ALQ,80.0,487.0,1142.0,GasA,Ex,Y,SBrkr,1175.0,1540.0,0.0,2715.0,0,1,3,1,4,1,Gd,11,Typ,2,TA,BuiltIn,1994.0,Fin,2,831.0,TA,TA,Y,0.0,204.0,0.0,0.0,0.0,0.0,None,None,None,0.0,7,2008,WD,Normal,299800.0,0
746,747,60,RL,69.0,8795.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,300.0,Unf,0.0,652.0,952.0,GasA,Ex,Y,SBrkr,980.0,1276.0,0.0,2256.0,0,0,2,1,4,1,Gd,8,Typ,1,TA,BuiltIn,2000.0,Fin,2,554.0,TA,TA,Y,224.0,54.0,0.0,0.0,0.0,0.0,None,None,None,0.0,4,2009,WD,Normal,236000.0,1
747,748,70,RM,65.0,11700.0,Pave,Pave,IR1,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1880,2003,Mansard,CompShg,Stucco,Stucco,None,0.0,Gd,TA,Stone,TA,Fa,No,Unf,0.0,Unf,0.0,1240.0,1240.0,GasW,TA,N,SBrkr,1320.0,1320.0,0.0,2640.0,0,0,1,1,4,1,Gd,8,Typ,1,Gd,Detchd,1950.0,Unf,4,864.0,TA,TA,N,181.0,0.0,386.0,0.0,0.0,0.0,None,None,None,0.0,5,2009,WD,Normal,265979.0,0
748,749,20,RL,59.0,10593.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,7,5,1996,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,338.0,Gd,TA,PConc,Gd,TA,No,GLQ,919.0,Unf,0.0,801.0,1720.0,GasA,Ex,Y,SBrkr,1720.0,0.0,0.0,1720.0,1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1996.0,Fin,2,527.0,TA,TA,Y,240.0,56.0,154.0,0.0,0.0,0.0,None,None,None,0.0,3,2010,WD,Normal,260400.0,1
749,750,50,RL,50.0,8405.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,3,1945,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,Slab,None,None,None,None,0.0,None,0.0,0.0,0.0,Wall,TA,N,FuseF,1088.0,441.0,0.0,1529.0,0,0,2,0,4,1,TA,9,Mod,0,None,Detchd,1945.0,Unf,1,240.0,TA,TA,N,92.0,0.0,185.0,0.0,0.0,0.0,None,None,None,0.0,4,2009,WD,Normal,98000.0,0
750,751,50,RM,55.0,8800.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,7,1910,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,576.0,576.0,GasA,Gd,Y,SBrkr,792.0,348.0,0.0,1140.0,0,0,1,0,3,1,TA,7,Min2,0,None,None,nan,None,0,0.0,None,None,N,0.0,160.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6,2010,WD,Normal,96500.0,0
751,752,60,RL,69.0,7750.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,660.0,660.0,GasA,Ex,Y,SBrkr,660.0,660.0,0.0,1320.0,0,0,2,1,3,1,Gd,6,Typ,0,None,Attchd,2003.0,Fin,2,400.0,TA,TA,Y,0.0,48.0,0.0,0.0,0.0,0.0,None,None,None,0.0,8,2007,WD,Normal,162000.0,1
752,753,20,RL,79.0,9236.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,Gd,GLQ,1200.0,Unf,0.0,279.0,1479.0,GasA,Ex,Y,SBrkr,1494.0,0.0,0.0,1494.0,1,0,2,0,3,1,Gd,6,Typ,0,None,Attchd,1997.0,RFn,2,576.0,TA,TA,Y,168.0,27.0,0.0,0.0,0.0,0.0,None,None,None,0.0,7,2006,WD,Normal,217000.0,1
753,754,60,RL,80.0,10240.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,178.0,Gd,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,1030.0,1030.0,GasA,Gd,Y,SBrkr,1038.0,1060.0,0.0,2098.0,0,0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,2005.0,RFn,3,878.0,TA,TA,Y,192.0,52.0,0.0,0.0,0.0,0.0,None,None,None,0.0,3,2006,WD,Normal,275500.0,1
754,755,20,RL,61.0,7930.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,2005,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,439.0,LwQ,472.0,115.0,1026.0,GasA,Gd,Y,SBrkr,1026.0,0.0,0.0,1026.0,1,0,1,0,3,1,Gd,5,Typ,0,None,Detchd,1969.0,RFn,2,440.0,TA,TA,Y,171.0,48.0,0.0,0.0,0.0,0.0,None,None,None,0.0,7,2009,WD,Normal,156000.0,0
755,756,160,FV,34.0,3230.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,894.0,TA,TA,PConc,Gd,TA,No,GLQ,381.0,Unf,0.0,348.0,729.0,GasA,Gd,Y,SBrkr,742.0,729.0,0.0,1471.0,0,0,2,1,3,1,TA,6,Typ,0,None,Detchd,1999.0,Unf,2,440.0,TA,TA,Y,0.0,24.0,0.0,0.0,0.0,0.0,None,None,None,0.0,3,2009,WD,Normal,172500.0,1
756,757,60,RL,68.0,10769.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,20.0,Unf,0.0,846.0,866.0,GasA,Ex,Y,SBrkr,866.0,902.0,0.0,1768.0,0,0,2,1,3,1,Gd,7,Typ,0,None,Attchd,2007.0,RFn,2,578.0,TA,TA,Y,144.0,105.0,0.0,0.0,0.0,0.0,None,None,None,0.0,4,2009,WD,Normal,212000.0,1
757,758,60,RL,69.0,11616.0,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,5,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkCmn,328.0,TA,TA,CBlock,TA,TA,Mn,Rec,438.0,Unf,0.0,234.0,672.0,GasA,TA,Y,SBrkr,672.0,714.0,0.0,1386.0,0,0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1978.0,Fin,2,440.0,TA,TA,Y,335.0,0.0,0.0,0.0,0.0,0.0,None,GdPrv,None,0.0,4,2010,WD,Abnorml,158900.0,1
758,759,160,FV,24.0,2280.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,360.0,TA,TA,PConc,Gd,TA,No,ALQ,549.0,Unf,0.0,195.0,744.0,GasA,Gd,Y,SBrkr,757.0,744.0,0.0,1501.0,0,0,2,1,3,1,TA,6,Typ,0,None,Detchd,1999.0,Unf,2,440.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,8,2008,WD,Normal,179400.0,1
759,760,60,RL,65.0,12257.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,513.0,Gd,TA,PConc,Gd,TA,Av,LwQ,56.0,ALQ,64.0,1198.0,1318.0,GasA,Ex,Y,SBrkr,1328.0,1203.0,0.0,2531.0,0,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1995.0,RFn,3,752.0,TA,TA,Y,222.0,98.0,0.0,0.0,0.0,0.0,None,None,None,0.0,11,2007,WD,Normal,290000.0,1
760,761,20,RL,70.0,9100.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,612.0,Unf,0.0,252.0,864.0,GasA,Ex,Y,SBrkr,864.0,0.0,0.0,864.0,0,0,1,0,2,1,TA,5,Typ,0,None,Detchd,2008.0,Unf,1,300.0,Ex,Ex,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,Shed,450.0,10,2009,WD,Normal,127500.0,1
761,762,30,RM,60.0,6911.0,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,Mn,LwQ,405.0,Unf,0.0,740.0,1145.0,GasA,TA,Y,SBrkr,1301.0,0.0,0.0,1301.0,0,0,1,0,2,1,Fa,5,Min1,0,None,Detchd,1965.0,Unf,2,440.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,10,2009,WD,Normal,100000.0,0
762,763,60,FV,72.0,8640.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,24.0,Unf,0.0,732.0,756.0,GasA,Ex,Y,SBrkr,764.0,783.0,0.0,1547.0,0,0,2,1,3,1,Gd,7,Typ,0,None,Attchd,2009.0,Unf,2,614.0,TA,TA,Y,169.0,45.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6,2010,Con,Normal,215200.0,1
763,764,60,RL,82.0,9430.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,673.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,1163.0,Unf,0.0,89.0,1252.0,GasA,Ex,Y,SBrkr,1268.0,1097.0,0.0,2365.0,1,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,1999.0,RFn,3,856.0,TA,TA,Y,0.0,128.0,0.0,0.0,180.0,0.0,None,None,None,0.0,7,2009,WD,Normal,337000.0,1
764,765,120,RL,30.0,9549.0,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Hip,CompShg,BrkFace,BrkFace,None,0.0,Gd,Gd,PConc,Gd,Gd,Av,LwQ,437.0,GLQ,1057.0,0.0,1494.0,GasA,Ex,Y,SBrkr,1494.0,0.0,0.0,1494.0,1,0,1,1,2,1,Ex,6,Typ,1,Gd,Attchd,1995.0,Fin,2,481.0,TA,TA,Y,0.0,30.0,0.0,0.0,216.0,0.0,None,None,None,0.0,4,2006,WD,Normal,270000.0,0
765,766,20,RL,75.0,14587.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,284.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1498.0,1498.0,GasA,Ex,Y,SBrkr,1506.0,0.0,0.0,1506.0,0,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2008.0,Fin,2,592.0,TA,TA,Y,0.0,174.0,0.0,0.0,0.0,0.0,None,None,None,0.0,8,2008,New,Partial,264132.0,1
766,767,60,RL,80.0,10421.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,42.0,TA,TA,CBlock,Gd,TA,No,GLQ,394.0,Unf,0.0,586.0,980.0,GasA,TA,Y,SBrkr,980.0,734.0,0.0,1714.0,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1988.0,Unf,2,496.0,TA,TA,Y,228.0,66.0,156.0,0.0,0.0,0.0,None,MnPrv,Shed,500.0,3,2010,WD,Normal,196500.0,1
767,768,50,RL,75.0,12508.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,6,7,1940,1985,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,660.0,Unf,0.0,323.0,983.0,GasA,Ex,Y,SBrkr,983.0,767.0,0.0,1750.0,1,0,2,0,4,1,TA,7,Mod,0,None,Attchd,1989.0,Unf,1,423.0,TA,TA,Y,245.0,0.0,156.0,0.0,0.0,0.0,None,None,Shed,1300.0,7,2008,WD,Normal,160000.0,0
768,769,20,RL,70.0,9100.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1836.0,1860.0,GasA,Ex,Y,SBrkr,1836.0,0.0,0.0,1836.0,0,0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2004.0,Fin,2,484.0,TA,TA,Y,120.0,33.0,0.0,0.0,0.0,0.0,None,None,None,0.0,10,2006,WD,Normal,216837.0,0
769,770,60,RL,47.0,53504.0,Pave,None,IR2,HLS,AllPub,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,2Story,8,5,2003,2003,Hip,CompShg,CemntBd,Wd Shng,BrkFace,603.0,Ex,TA,PConc,Gd,TA,Gd,ALQ,1416.0,Unf,0.0,234.0,1650.0,GasA,Ex,Y,SBrkr,1690.0,1589.0,0.0,3279.0,1,0,3,1,4,1,Ex,12,Mod,1,Gd,BuiltIn,2003.0,Fin,3,841.0,TA,TA,Y,503.0,36.0,0.0,0.0,210.0,0.0,None,None,None,0.0,6,2010,WD,Normal,538000.0,1
770,771,85,RL,69.0,7252.0,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,1982,1982,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,685.0,Unf,0.0,173.0,858.0,GasA,TA,Y,SBrkr,858.0,0.0,0.0,858.0,1,0,1,0,2,1,TA,5,Typ,0,None,Detchd,1983.0,Unf,2,576.0,TA,TA,Y,120.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,4,2009,WD,Normal,134900.0,1
771,772,20,RL,67.0,8877.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,Fa,No,LwQ,836.0,Unf,0.0,0.0,836.0,GasA,TA,Y,FuseF,1220.0,0.0,0.0,1220.0,0,0,1,0,2,1,TA,6,Typ,0,None,Detchd,1951.0,Unf,2,396.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,4,2006,COD,Normal,102000.0,1
772,773,80,RL,94.0,7819.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,422.0,BLQ,127.0,480.0,1029.0,GasA,TA,Y,SBrkr,1117.0,0.0,0.0,1117.0,1,0,1,0,3,1,TA,6,Typ,1,TA,Detchd,1976.0,Unf,2,672.0,TA,TA,Y,144.0,0.0,0.0,0.0,0.0,0.0,None,MnPrv,None,0.0,3,2010,WD,Abnorml,107000.0,1
773,774,20,RL,70.0,10150.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,TA,TA,CBlock,TA,TA,No,Rec,456.0,Unf,0.0,456.0,912.0,GasA,Ex,Y,FuseA,912.0,0.0,0.0,912.0,0,0,1,0,2,1,TA,5,Typ,0,None,Attchd,1958.0,RFn,1,275.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None,0.0,7,2007,COD,Normal,114500.0,1
774,775,20,RL,110.0,14226.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,375.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1935.0,1935.0,GasA,Gd,Y,SBrkr,1973.0,0.0,0.0,1973.0,0,0,2,0,3,1,Gd,9,Typ,1,Gd,Attchd,2006.0,Fin,3,895.0,TA,TA,Y,315.0,45.0,0.0,0.0,0.0,0.0,None,None,None,0.0,7,2007,New,Partial,395000.0,1
775,776,120,RM,32.0,4500.0,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,320.0,TA,TA,PConc,Ex,TA,No,GLQ,866.0,Unf,0.0,338.0,1204.0,GasA,Ex,Y,SBrkr,1204.0,0.0,0.0,1204.0,1,0,2,0,2,1,TA,5,Typ,0,None,Attchd,1998.0,Fin,2,412.0,TA,TA,Y,0.0,247.0,0.0,0.0,0.0,0.0,None,None,None,0.0,6,2009,WD,Normal,162000.0,1
